Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:03,169 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:19,871 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:25,878 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:31,886 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:37,891 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:43,898 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:49,900 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:07:55,905 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:01,909 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:07,910 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:13,916 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:19,923 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:25,929 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:31,933 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:37,935 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:43,939 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:49,945 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:08:55,949 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:01,954 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:07,957 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:13,963 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:19,968 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:25,974 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:31,980 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:37,987 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:43,993 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:50,000 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:09:56,005 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:02,010 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:08,014 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:14,020 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:20,024 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:26,030 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:32,035 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:38,041 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:44,042 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:50,048 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:10:56,053 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:02,059 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:08,066 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:14,070 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:20,076 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:26,082 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:32,089 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:38,095 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:44,101 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:50,108 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:11:56,114 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:02,115 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:08,116 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:14,121 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:20,123 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:26,129 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:32,133 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:38,139 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:44,145 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:50,150 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:12:56,155 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:02,161 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:08,167 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:14,174 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:20,180 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:26,187 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:32,193 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:38,197 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:44,202 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:50,205 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:13:56,210 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:14:02,213 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 16:15:27,158 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 17:59:53,264 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:09:30,672 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:09:32,678 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:18,817 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:24,821 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:30,825 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:36,829 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:42,833 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:48,839 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:54,846 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:14:55,937 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:00,005 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:03,073 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:06,145 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:09,217 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:12,289 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:15,365 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:18,433 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:21,505 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:24,577 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:27,649 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:30,721 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:33,793 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:36,865 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:39,937 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:43,009 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:46,081 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:49,153 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:52,225 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:55,297 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:15:58,369 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:01,441 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:04,513 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:07,585 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:10,657 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:13,729 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:16,801 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:19,873 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:22,949 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:26,017 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:29,089 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:32,161 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:35,233 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:38,305 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:41,381 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:44,449 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:47,521 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:50,597 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:53,665 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:56,737 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:16:59,809 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:02,881 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:05,953 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:09,029 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:12,097 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:15,169 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:18,241 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:21,313 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:24,389 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:27,457 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:30,529 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:33,601 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:36,673 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:39,745 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:42,817 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:45,893 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:48,961 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:52,037 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:55,109 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:17:58,177 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:01,249 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:04,321 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:07,393 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:10,465 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:13,537 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:16,609 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:19,681 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:22,753 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:25,825 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:28,897 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:31,969 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:35,041 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:38,117 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:41,185 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:44,261 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:47,329 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:50,405 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:53,473 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:56,545 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:18:59,617 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:02,689 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:05,761 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:08,833 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:11,909 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:14,981 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:18,049 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:21,121 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:24,197 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:27,265 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:30,337 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:33,409 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:36,481 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:39,553 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:42,625 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:45,697 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:48,773 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:51,845 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:54,913 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:19:57,985 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:01,057 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:04,133 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:07,201 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:10,273 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:13,345 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:16,417 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:19,489 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:22,561 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:25,637 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:28,709 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:31,777 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:34,849 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:37,921 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:40,997 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
2020-11-12 18:20:44,065 : ERROR : __main__ : Erro na comunicação com a CLP, verifique a conexão.
